date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-09-28,22.25,Food & Dining,Fast Food,Dinner,Whole Foods,expense,4
2024-09-28,10.34,Entertainment,Streaming,Concert,PlayStation Store,expense,4
2024-09-29,25.063415505719135,Shopping,Clothing,Online purchase,Walgreens,expense,4
2024-09-30,11.35,Other,Other,Heart friend range visit speak.,"Vega, Weaver and Boyd",expense,4
2024-10-01,1987.92,Salary,Salary,Monthly salary payment,Tech Corp,income,4
2024-10-01,836.2,Freelance,Freelance,Freelance project payment,Upwork,income,4
2024-10-01,9.67,Shopping,Clothing,Personal items,Target,expense,4
2024-10-03,44.29,Other,Other,Keep herself data.,Kane-Gamble,expense,4
2024-10-04,41.44,Subscription,Subscription,Drug thing option public.,Welch-Collins,expense,4
2024-10-05,7.89,Entertainment,Sports,Concert,Netflix,expense,4
2024-10-05,67.84,Healthcare,Dental,Prescription,Kaiser Permanente,expense,4
2024-10-07,35.26,ATM Fee,ATM Fee,Wear hundred me energy.,"Conley, Pratt and Williams",expense,4
2024-10-07,7.41,ATM Fee,ATM Fee,Image play almost hot someone.,Wilson LLC,expense,4
2024-10-08,66.68,Healthcare,Doctor Visit,Prescription,CVS Pharmacy,expense,4
2024-10-09,16.72,Shopping,Books,Retail shopping,Macys,expense,4
2024-10-12,777.16,Housing,HOA Fees,Rent payment,Landlord,expense,4
2024-10-12,9.03,Entertainment,Music,Subscription,Netflix,expense,4
2024-10-13,37.04,Transportation,Parking,Car payment,Uber,expense,4
2024-10-13,6.45,Transportation,Gas,Car payment,Shell,expense,4
2024-10-13,2.6,Entertainment,Sports,Concert,AMC Theaters,expense,4
2024-10-13,22.48,Other,Other,Recognize building.,Leonard Ltd,expense,4
2024-10-15,1865.0,Salary,Salary,Monthly salary payment,Healthcare LLC,income,4
2024-10-15,18.28,Shopping,Home Goods,Online purchase,Amazon,expense,4
2024-10-16,6.82,Food & Dining,Restaurants,Lunch,McDonalds,expense,4
2024-10-17,13.77,Food & Dining,Delivery,Coffee,McDonalds,expense,4
2024-10-17,4.74,Entertainment,Gaming,Subscription,AMC Theaters,expense,4
2024-10-19,15.33,Food & Dining,Coffee,Grocery shopping,Starbucks,expense,4
2024-10-19,37.19,Transportation,Gas,Gas fill-up,Honda Finance,expense,4
2024-10-19,116.08,Utilities,Electric,Internet bill,Comcast,expense,4
2024-10-19,22.99,ATM Fee,ATM Fee,Model while set.,Sanford Ltd,expense,4
2024-10-20,12.57,Entertainment,Sports,Concert,Netflix,expense,4
2024-10-21,20.75,Subscription,Subscription,Oil manager hand race.,Hampton-Russell,expense,4
2024-10-22,19.46,Food & Dining,Fast Food,Dinner,DoorDash,expense,4
2024-10-22,25.28,Transportation,Parking,Gas fill-up,Chevron,expense,4
2024-10-26,764.76,Housing,Property Tax,Rent payment,Landlord,expense,4
2024-10-28,37.67,Transportation,Gas,Gas fill-up,Shell,expense,4
2024-10-28,97.84,Healthcare,Insurance Premium,Doctor visit,Dental Associates,expense,4
2024-10-29,12.59,Bank Fee,Bank Fee,How special base travel.,Howard-Lopez,expense,4
2024-10-29,34.59,Bank Fee,Bank Fee,Consider player their very.,"Calderon, Wheeler and Chapman",expense,4
2024-10-30,738.68,Housing,HOA Fees,Property maintenance,Landlord,expense,4
2024-10-30,100.2,Utilities,Water,Phone bill,AT&T,expense,4
2024-10-31,12.26,Transportation,Public Transit,Parking fee,Uber,expense,4
2024-10-31,126.86,Utilities,Gas,Internet bill,PG&E,expense,4
2024-10-31,40.27,Subscription,Subscription,Pull American detail.,Quinn-Mills,expense,4
2024-11-01,1830.62,Salary,Salary,Monthly salary payment,Finance Inc,income,4
2024-11-01,18.664775918814737,Food & Dining,Delivery,Dinner,Uber Eats,expense,4
2024-11-02,17.487529758588952,Shopping,Books,Online purchase,Target,expense,4
2024-11-04,12.03,Entertainment,Sports,Movie tickets,Spotify,expense,4
2024-11-04,47.84,Other,Other,Resource soldier outside number million.,Patterson and Sons,expense,4
2024-11-04,12.23,Bank Fee,Bank Fee,Son response office.,"Sullivan, Gillespie and Baker",expense,4
2024-11-09,26.99,Transportation,Car Payment,Gas fill-up,Shell,expense,4
2024-11-09,7.42,Entertainment,Sports,Concert,Netflix,expense,4
2024-11-09,13.34,Subscription,Subscription,Boy yeah high theory early.,Stevens Ltd,expense,4
2024-11-10,72.51,Utilities,Water,Internet bill,PG&E,expense,4
2024-11-12,740.62,Housing,Rent,Mortgage payment,Bank of America,expense,4
2024-11-12,22.25848456737136,Shopping,Books,Retail shopping,Macys,expense,4
2024-11-13,29.818279796279896,Food & Dining,Coffee,Dinner,Safeway,expense,4
2024-11-13,71.86,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,4
2024-11-15,1876.1,Salary,Salary,Monthly salary payment,Healthcare LLC,income,4
2024-11-15,18.09,Transportation,Uber/Lyft,Parking fee,Metro,expense,4
2024-11-17,115.8,Utilities,Gas,Electric bill,Verizon,expense,4
2024-11-17,7.45,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,4
2024-11-18,37.63608891204781,Food & Dining,Groceries,Grocery shopping,Safeway,expense,4
2024-11-18,23.47,Bank Fee,Bank Fee,Beyond indicate human central college.,"Harding, Bishop and Proctor",expense,4
2024-11-19,31.19,Transportation,Car Payment,Gas fill-up,Chevron,expense,4
2024-11-20,13.63,Transportation,Uber/Lyft,Parking fee,Lyft,expense,4
2024-11-20,110.24,Utilities,Water,Internet bill,AT&T,expense,4
2024-11-22,18.760464976263517,Shopping,Clothing,Online purchase,CVS,expense,4
2024-11-27,47.38,Bank Fee,Bank Fee,Chance such.,"Peterson, Gonzales and Davis",expense,4
2024-11-28,37.43358270270485,Food & Dining,Groceries,Coffee,Uber Eats,expense,4
2024-11-29,783.03,Housing,HOA Fees,Property maintenance,Bank of America,expense,4
2024-11-29,17.055992158846387,Food & Dining,Fast Food,Dinner,Safeway,expense,4
2024-12-01,1953.99,Salary,Salary,Monthly salary payment,Finance Inc,income,4
2024-12-01,794.9,Housing,Rent,Property maintenance,Bank of America,expense,4
2024-12-01,19.191801511838168,Food & Dining,Fast Food,Lunch,Safeway,expense,4
2024-12-01,18.76,Bank Fee,Bank Fee,Suddenly wide.,Kim-Foley,expense,4
2024-12-03,37.54,Bank Fee,Bank Fee,Most onto reach red statement.,King Ltd,expense,4
2024-12-04,16.37,Other,Other,Eat produce people apply.,Morris-Coleman,expense,4
2024-12-05,19.28,Bank Fee,Bank Fee,Idea order.,Bolton-Kennedy,expense,4
2024-12-06,27.07,Transportation,Gas,Parking fee,Chevron,expense,4
2024-12-06,13.508149338731073,Shopping,Clothing,Retail shopping,Walgreens,expense,4
2024-12-07,767.89,Housing,Rent,Property maintenance,Home Depot,expense,4
2024-12-07,62.79,Healthcare,Pharmacy,Insurance,CVS Pharmacy,expense,4
2024-12-08,2.41,Entertainment,Movies,Movie tickets,Steam,expense,4
2024-12-08,458.8771513194109,Travel,Vacation,Flight booking,Hertz,expense,4
2024-12-09,12.904308859570104,Food & Dining,Coffee,Grocery shopping,Safeway,expense,4
2024-12-09,6.320597382912089,Shopping,Books,Personal items,CVS,expense,4
2024-12-11,784.77,Housing,Mortgage,Rent payment,Bank of America,expense,4
2024-12-11,29.98,Transportation,Car Payment,Gas fill-up,Honda Finance,expense,4
2024-12-12,37.96384940642814,Shopping,Electronics,Retail shopping,Macys,expense,4
2024-12-14,32.66,Transportation,Car Payment,Parking fee,Shell,expense,4
2024-12-14,38.12718426781668,Shopping,Electronics,Online purchase,Walgreens,expense,4
2024-12-14,56.91,Healthcare,Dental,Doctor visit,Kaiser Permanente,expense,4
2024-12-15,1839.23,Salary,Salary,Monthly salary payment,Tech Corp,income,4
2024-12-20,9.418085978126776,Food & Dining,Groceries,Coffee,Chipotle,expense,4
2024-12-20,37.61,Transportation,Uber/Lyft,Car payment,Lyft,expense,4
2024-12-20,15.4,ATM Fee,ATM Fee,Lawyer reflect career.,Paul-Bennett,expense,4
2024-12-21,11.86,Entertainment,Movies,Subscription,Steam,expense,4
2024-12-21,13.08,Entertainment,Music,Concert,PlayStation Store,expense,4
2024-12-21,27.92961107759374,Shopping,Electronics,Retail shopping,Amazon,expense,4
2024-12-22,11.025521589732623,Shopping,Personal Care,Personal items,Walgreens,expense,4
2024-12-22,27.26,Bank Fee,Bank Fee,Radio base speak.,Peterson-Nguyen,expense,4
2024-12-25,30.98,Transportation,Public Transit,Gas fill-up,Honda Finance,expense,4
2024-12-25,72.37,Utilities,Electric,Phone bill,Verizon,expense,4
2024-12-25,19.17,ATM Fee,ATM Fee,Economy win million heart.,Bryant Ltd,expense,4
2024-12-28,111.96,Utilities,Gas,Phone bill,PG&E,expense,4
2024-12-29,25.269660098372047,Food & Dining,Restaurants,Grocery shopping,DoorDash,expense,4
2024-12-29,4.29,Entertainment,Music,Concert,AMC Theaters,expense,4
2024-12-30,40.09397178282086,Food & Dining,Coffee,Lunch,Safeway,expense,4
2024-12-30,119.01,Utilities,Electric,Phone bill,AT&T,expense,4
2024-12-31,4.09,Entertainment,Music,Concert,Steam,expense,4
2024-12-31,10.1,ATM Fee,ATM Fee,Laugh apply necessary.,Robles-Blankenship,expense,4
2024-12-31,33.66,Bank Fee,Bank Fee,Time human stand.,"Thompson, Merritt and Ward",expense,4
