date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-15,32.47,Bank Fee,Bank Fee,Wait could wide break.,"Rodgers, Hawkins and Burke",expense,3
2024-10-18,12.53,Shopping,Personal Care,Retail shopping,CVS,expense,3
2024-10-20,23.24,Shopping,Electronics,Online purchase,Walgreens,expense,3
2024-10-21,9.08,Entertainment,Gaming,Movie tickets,Spotify,expense,3
2024-10-21,57.92,Healthcare,Dental,Prescription,Kaiser Permanente,expense,3
2024-10-21,108.62,Healthcare,Insurance Premium,Insurance,Kaiser Permanente,expense,3
2024-10-21,32.92,Other,Other,Treatment business.,Thomas Group,expense,3
2024-10-21,44.9,Bank Fee,Bank Fee,Go evidence debate into.,"Morrison, Beltran and Harris",expense,3
2024-10-22,3.48,Entertainment,Sports,Movie tickets,Netflix,expense,3
2024-10-22,41.64,ATM Fee,ATM Fee,Provide respond describe.,"Montes, Jones and Ibarra",expense,3
2024-10-23,785.86,Housing,Maintenance,Mortgage payment,Property Manager,expense,3
2024-10-23,37.46,Transportation,Parking,Gas fill-up,Honda Finance,expense,3
2024-10-24,12.37,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,3
2024-10-28,13.16,Food & Dining,Coffee,Lunch,Safeway,expense,3
2024-10-28,12.59,Transportation,Car Payment,Gas fill-up,Metro,expense,3
2024-10-28,34.44,ATM Fee,ATM Fee,Personal kitchen hot contain.,Mercado-Underwood,expense,3
2024-10-28,48.22,ATM Fee,ATM Fee,Phone herself door couple.,Horn Inc,expense,3
2024-11-01,1896.87,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-11-01,11.16,Entertainment,Sports,Subscription,AMC Theaters,expense,3
2024-11-02,35.97,Transportation,Uber/Lyft,Parking fee,Shell,expense,3
2024-11-02,20.257506332168074,Shopping,Home Goods,Retail shopping,Target,expense,3
2024-11-02,26.64001585665505,Shopping,Books,Online purchase,Macys,expense,3
2024-11-03,22.81,Other,Other,Week become player.,Park-Cantu,expense,3
2024-11-04,26.068399522878217,Shopping,Home Goods,Online purchase,CVS,expense,3
2024-11-06,24.51,Transportation,Public Transit,Parking fee,Shell,expense,3
2024-11-06,10.62,Entertainment,Music,Subscription,Spotify,expense,3
2024-11-06,63.13,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,3
2024-11-06,11.38,Bank Fee,Bank Fee,Wife exist this whatever society.,"Rowe, Maddox and Jones",expense,3
2024-11-07,44.88697841870545,Food & Dining,Coffee,Coffee,Whole Foods,expense,3
2024-11-09,40.48,Other,Other,Work prepare.,"Park, Gonzalez and Oliver",expense,3
2024-11-10,7.45,Bank Fee,Bank Fee,Now though town from.,"French, Cameron and Henderson",expense,3
2024-11-12,12.49,Entertainment,Music,Movie tickets,Netflix,expense,3
2024-11-12,33.63,Subscription,Subscription,Least article house south.,Pearson-Lopez,expense,3
2024-11-13,19.2,Transportation,Public Transit,Car payment,Uber,expense,3
2024-11-13,37.11,Bank Fee,Bank Fee,Large week low each.,"Boyd, Callahan and Nelson",expense,3
2024-11-14,17.227750120113566,Food & Dining,Coffee,Coffee,McDonalds,expense,3
2024-11-15,1921.7,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-11-16,40.63,Other,Other,Each edge.,Fisher-Carlson,expense,3
2024-11-18,24.16,Subscription,Subscription,Behavior life read.,"Price, Evans and Martin",expense,3
2024-11-19,101.64,Healthcare,Pharmacy,Prescription,Kaiser Permanente,expense,3
2024-11-19,34.71,Other,Other,Art early cover recently reduce.,Reyes-Gill,expense,3
2024-11-20,27.715313649014785,Food & Dining,Delivery,Grocery shopping,Uber Eats,expense,3
2024-11-21,29.292801326865945,Food & Dining,Fast Food,Dinner,Starbucks,expense,3
2024-11-21,26.34,Transportation,Car Payment,Car payment,Honda Finance,expense,3
2024-11-21,32.11,Subscription,Subscription,Experience high wind.,"Joyce, Best and Fleming",expense,3
2024-11-23,9.92,Entertainment,Streaming,Concert,PlayStation Store,expense,3
2024-11-23,11.7,Subscription,Subscription,Southern prevent think town partner.,Reese Inc,expense,3
2024-11-24,24.55519622675603,Shopping,Home Goods,Online purchase,Walgreens,expense,3
2024-11-25,20.35,Transportation,Public Transit,Parking fee,Honda Finance,expense,3
2024-11-25,99.55,Utilities,Water,Phone bill,Comcast,expense,3
2024-11-25,3.2,Entertainment,Streaming,Movie tickets,Spotify,expense,3
2024-11-26,805.62,Housing,Property Tax,Property maintenance,Property Manager,expense,3
2024-11-27,11.848831758710457,Shopping,Books,Retail shopping,Walgreens,expense,3
2024-11-27,32.98,Other,Other,Investment help line medical.,"Curry, Campbell and Becker",expense,3
2024-11-28,31.4,Transportation,Parking,Parking fee,Shell,expense,3
2024-11-30,85.37,Utilities,Electric,Electric bill,AT&T,expense,3
2024-11-30,131.31,Utilities,Phone,Internet bill,Water Company,expense,3
2024-12-01,1879.68,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-12-01,36.793066579001554,Shopping,Electronics,Retail shopping,CVS,expense,3
2024-12-02,23.501911591230478,Shopping,Books,Retail shopping,Macys,expense,3
2024-12-03,59.15,Healthcare,Insurance Premium,Insurance,CVS Pharmacy,expense,3
2024-12-03,28.73,Bank Fee,Bank Fee,Information defense music.,Reid-Wilkerson,expense,3
2024-12-04,783.51,Housing,Maintenance,Property maintenance,Wells Fargo,expense,3
2024-12-04,27.870759524563958,Shopping,Home Goods,Personal items,Best Buy,expense,3
2024-12-04,76.01,Healthcare,Insurance Premium,Doctor visit,Kaiser Permanente,expense,3
2024-12-07,24.325637984789168,Food & Dining,Coffee,Dinner,Whole Foods,expense,3
2024-12-07,27.050642265241535,Shopping,Home Goods,Retail shopping,Best Buy,expense,3
2024-12-07,13.09,ATM Fee,ATM Fee,According conference too fire.,"Hernandez, Glover and Welch",expense,3
2024-12-08,31.75,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,3
2024-12-09,13.96,Entertainment,Gaming,Concert,AMC Theaters,expense,3
2024-12-15,1991.29,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-12-15,570.27,Freelance,Freelance,Freelance project payment,Client A,income,3
2024-12-15,19.88,Transportation,Gas,Parking fee,Chevron,expense,3
2024-12-16,127.73,Utilities,Electric,Phone bill,Comcast,expense,3
2024-12-17,22.17,ATM Fee,ATM Fee,Voice into tend learn event.,Greer-Soto,expense,3
2024-12-18,16.22,Other,Other,Appear even serve.,Porter LLC,expense,3
2024-12-19,806.12,Housing,Rent,Property maintenance,Landlord,expense,3
2024-12-22,56.3,Healthcare,Dental,Insurance,Dental Associates,expense,3
2024-12-24,35.27273632698402,Food & Dining,Delivery,Grocery shopping,Uber Eats,expense,3
2024-12-24,86.63,Utilities,Internet,Electric bill,Water Company,expense,3
2024-12-24,36.36,Bank Fee,Bank Fee,Different he usually tonight choice.,"Dickson, Williams and Morales",expense,3
2024-12-25,23.558051741694538,Food & Dining,Coffee,Dinner,Uber Eats,expense,3
2024-12-26,23.06,Other,Other,Find cup again sign.,Jones Group,expense,3
2024-12-28,29.58,Transportation,Uber/Lyft,Car payment,Metro,expense,3
2024-12-28,2.32,Entertainment,Streaming,Movie tickets,Steam,expense,3
2024-12-28,8.41,Entertainment,Music,Subscription,Spotify,expense,3
2024-12-29,5.9,Transportation,Parking,Car payment,Lyft,expense,3
