date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-09-27,15.8,Food & Dining,Fast Food,Coffee,DoorDash,expense,5
2024-09-29,23.04,Food & Dining,Fast Food,Lunch,Chipotle,expense,5
2024-09-30,23.141876900371628,Shopping,Electronics,Personal items,Best Buy,expense,5
2024-10-01,2745.3,Salary,Salary,Monthly salary payment,Finance Inc,income,5
2024-10-01,1130.19,Housing,Mortgage,Property maintenance,Landlord,expense,5
2024-10-01,33.27,Transportation,Uber/Lyft,Car payment,Shell,expense,5
2024-10-02,34.45,Transportation,Parking,Parking fee,Lyft,expense,5
2024-10-04,8.5,Entertainment,Movies,Concert,Spotify,expense,5
2024-10-05,24.38,Food & Dining,Delivery,Grocery shopping,Starbucks,expense,5
2024-10-05,19.26,Food & Dining,Fast Food,Lunch,McDonalds,expense,5
2024-10-06,9.17,Transportation,Gas,Parking fee,Uber,expense,5
2024-10-06,140.1,Utilities,Phone,Phone bill,Water Company,expense,5
2024-10-08,15.58,Shopping,Electronics,Retail shopping,Best Buy,expense,5
2024-10-08,8.43,Subscription,Subscription,Who force.,Larsen and Sons,expense,5
2024-10-09,27.39,Transportation,Public Transit,Car payment,Shell,expense,5
2024-10-09,17.85,Subscription,Subscription,Write heart half affect.,Gilbert Ltd,expense,5
2024-10-10,26.43,Subscription,Subscription,Laugh activity imagine field charge.,Spencer PLC,expense,5
2024-10-11,1163.08,Housing,Property Tax,Property maintenance,Property Manager,expense,5
2024-10-13,21.63,Shopping,Personal Care,Retail shopping,Target,expense,5
2024-10-14,5.75,Bank Fee,Bank Fee,Real couple for agent sit.,"Russo, Prince and James",expense,5
2024-10-15,2855.36,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-10-15,21.32,Food & Dining,Fast Food,Dinner,DoorDash,expense,5
2024-10-16,134.89,Healthcare,Insurance Premium,Insurance,CVS Pharmacy,expense,5
2024-10-19,6.43,Food & Dining,Groceries,Coffee,Starbucks,expense,5
2024-10-20,13.82,Subscription,Subscription,Here these another.,Baker Ltd,expense,5
2024-10-21,153.02,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,5
2024-10-22,81.45,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,5
2024-10-25,19.67,Entertainment,Music,Subscription,AMC Theaters,expense,5
2024-10-26,24.38,Food & Dining,Restaurants,Lunch,Uber Eats,expense,5
2024-10-27,20.86,Food & Dining,Delivery,Coffee,Safeway,expense,5
2024-10-27,20.6,Transportation,Parking,Parking fee,Shell,expense,5
2024-10-28,35.89,ATM Fee,ATM Fee,Every take bag.,Hodges-Mccarthy,expense,5
2024-10-28,39.86,Subscription,Subscription,Machine stock guy.,Key Group,expense,5
2024-10-29,1139.01,Housing,Mortgage,Rent payment,Landlord,expense,5
2024-10-29,29.83,Transportation,Gas,Gas fill-up,Lyft,expense,5
2024-10-29,3.43,Entertainment,Sports,Concert,AMC Theaters,expense,5
2024-10-29,40.47,Other,Other,Machine stage if.,"Evans, Moore and Watts",expense,5
2024-10-29,9.66,Bank Fee,Bank Fee,Entire plan toward.,"Malone, Heath and Torres",expense,5
2024-10-30,11.97,Shopping,Books,Online purchase,Amazon,expense,5
2024-10-31,10.5,Shopping,Personal Care,Retail shopping,Macys,expense,5
2024-11-01,2986.99,Salary,Salary,Monthly salary payment,Healthcare LLC,income,5
2024-11-01,21.13,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,5
2024-11-01,7.627565728313101,Shopping,Books,Online purchase,Best Buy,expense,5
2024-11-02,180.36,Utilities,Electric,Electric bill,Comcast,expense,5
2024-11-04,25.9,Bank Fee,Bank Fee,Board base mouth pull region.,"Robertson, Johnston and Pierce",expense,5
2024-11-05,7.85,Other,Other,Sure senior white particular.,Donovan and Sons,expense,5
2024-11-07,20.67,Entertainment,Streaming,Movie tickets,Spotify,expense,5
2024-11-07,20.86,Entertainment,Music,Movie tickets,Netflix,expense,5
2024-11-07,7.85,Entertainment,Music,Subscription,PlayStation Store,expense,5
2024-11-07,16.98,Subscription,Subscription,Later star defense away visit.,Garcia-Thomas,expense,5
2024-11-08,28.974573419831827,Shopping,Electronics,Personal items,Target,expense,5
2024-11-09,30.69,ATM Fee,ATM Fee,Born ok.,"Weiss, Brown and Moore",expense,5
2024-11-10,44.97,Transportation,Car Payment,Car payment,Shell,expense,5
2024-11-11,25.117616166746313,Shopping,Personal Care,Personal items,Macys,expense,5
2024-11-11,101.1,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,5
2024-11-11,23.54,ATM Fee,ATM Fee,Consider leg section writer.,Martinez and Sons,expense,5
2024-11-11,48.67,Subscription,Subscription,Guy such media address.,"Gutierrez, Barrett and Rosales",expense,5
2024-11-15,2934.88,Salary,Salary,Monthly salary payment,Finance Inc,income,5
2024-11-15,1316.4,Freelance,Freelance,Freelance project payment,Client B,income,5
2024-11-15,35.68,Bank Fee,Bank Fee,Image continue.,Patel and Sons,expense,5
2024-11-15,37.14,Bank Fee,Bank Fee,Institution commercial like investment.,Lane-Mcgrath,expense,5
2024-11-16,42.6,Subscription,Subscription,Truth population these it case.,Oconnell and Sons,expense,5
2024-11-17,22.091615727193393,Shopping,Personal Care,Online purchase,Amazon,expense,5
2024-11-18,1154.5,Housing,Rent,Mortgage payment,Wells Fargo,expense,5
2024-11-19,48.35387888248298,Food & Dining,Delivery,Grocery shopping,DoorDash,expense,5
2024-11-19,11.98,Entertainment,Music,Subscription,Netflix,expense,5
2024-11-20,44.2,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,5
2024-11-20,41.07256017972517,Shopping,Home Goods,Online purchase,Target,expense,5
2024-11-20,40.11,Subscription,Subscription,Tree know down media.,Jones-Figueroa,expense,5
2024-11-20,9.74,Bank Fee,Bank Fee,Risk see western.,Long PLC,expense,5
2024-11-20,12.11,Bank Fee,Bank Fee,Sort recent others.,"Rodriguez, Rodriguez and Bishop",expense,5
2024-11-23,123.86,Utilities,Internet,Internet bill,Comcast,expense,5
2024-11-26,22.119591689047333,Shopping,Electronics,Personal items,CVS,expense,5
2024-11-27,15.2845669524571,Food & Dining,Delivery,Dinner,Whole Foods,expense,5
2024-11-27,35.99,ATM Fee,ATM Fee,Week forget appear.,"Edwards, Collins and Ramirez",expense,5
2024-11-28,27.138673459499756,Food & Dining,Coffee,Dinner,Starbucks,expense,5
2024-11-29,33.1,Transportation,Uber/Lyft,Car payment,Chevron,expense,5
2024-12-01,2808.19,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-12-01,150.74,Utilities,Phone,Phone bill,PG&E,expense,5
2024-12-01,10.44,Entertainment,Streaming,Concert,Netflix,expense,5
2024-12-01,112.49,Healthcare,Insurance Premium,Prescription,Kaiser Permanente,expense,5
2024-12-01,30.27,Subscription,Subscription,Perhaps whatever gun.,Lopez Inc,expense,5
2024-12-04,16.25,Entertainment,Sports,Concert,Spotify,expense,5
2024-12-04,21.193544926820064,Shopping,Electronics,Personal items,CVS,expense,5
2024-12-05,42.26694198889377,Shopping,Home Goods,Online purchase,Macys,expense,5
2024-12-09,10.22,Subscription,Subscription,Water control listen fact pay.,Zimmerman-Brock,expense,5
2024-12-14,15.78,Entertainment,Streaming,Concert,Spotify,expense,5
2024-12-14,6.02,ATM Fee,ATM Fee,Above lot culture interest either.,Juarez LLC,expense,5
2024-12-15,2852.85,Salary,Salary,Monthly salary payment,Healthcare LLC,income,5
2024-12-20,37.3299938468305,Shopping,Books,Retail shopping,CVS,expense,5
2024-12-21,169.88,Utilities,Phone,Phone bill,Water Company,expense,5
2024-12-22,16.47,Transportation,Parking,Parking fee,Honda Finance,expense,5
2024-12-22,12.33,Transportation,Car Payment,Car payment,Uber,expense,5
2024-12-22,36.3,ATM Fee,ATM Fee,Future bad this.,George-Jennings,expense,5
2024-12-22,24.88,Other,Other,Sea too.,Davenport Group,expense,5
2024-12-23,18.163808442136453,Food & Dining,Groceries,Grocery shopping,McDonalds,expense,5
2024-12-23,47.79,Transportation,Uber/Lyft,Car payment,Uber,expense,5
2024-12-23,6.07,Entertainment,Sports,Subscription,Steam,expense,5
2024-12-23,22.57,Subscription,Subscription,Institution option hotel second.,Cross-Reyes,expense,5
2024-12-25,1125.02,Housing,HOA Fees,Mortgage payment,Property Manager,expense,5
2024-12-25,104.72,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,5
2024-12-28,10.64075465395729,Food & Dining,Fast Food,Grocery shopping,DoorDash,expense,5
2024-12-29,58.983252671885836,Food & Dining,Restaurants,Dinner,Chipotle,expense,5
2024-12-29,15.950529684502639,Shopping,Personal Care,Personal items,Amazon,expense,5
2024-12-30,24.99,Subscription,Subscription,Government focus measure pull.,"Miranda, Bailey and Pierce",expense,5
