date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-07,15.02,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,9
2024-10-08,1914.29,Housing,Rent,Rent payment,Landlord,expense,9
2024-10-08,50.48,Shopping,Personal Care,Personal items,Amazon,expense,9
2024-10-09,10.86,Entertainment,Gaming,Concert,Netflix,expense,9
2024-10-09,40.57,Shopping,Electronics,Retail shopping,Target,expense,9
2024-10-09,50.1,Shopping,Personal Care,Retail shopping,Walgreens,expense,9
2024-10-11,2048.23,Housing,Property Tax,Rent payment,Property Manager,expense,9
2024-10-11,33.33,Entertainment,Gaming,Concert,Steam,expense,9
2024-10-12,31.89,Food & Dining,Groceries,Lunch,DoorDash,expense,9
2024-10-12,13.88,Entertainment,Movies,Movie tickets,AMC Theaters,expense,9
2024-10-13,53.7,Transportation,Gas,Parking fee,Chevron,expense,9
2024-10-13,49.81,Other,Other,Style full.,"Watson, Butler and Richardson",expense,9
2024-10-13,36.19,Bank Fee,Bank Fee,Why policy sport.,Hardy-Chapman,expense,9
2024-10-15,5152.88,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-10-15,1759.3,Freelance,Freelance,Freelance project payment,Client B,income,9
2024-10-15,31.16,Food & Dining,Fast Food,Lunch,DoorDash,expense,9
2024-10-15,17.6,Entertainment,Streaming,Subscription,Spotify,expense,9
2024-10-18,46.05,Food & Dining,Delivery,Lunch,Chipotle,expense,9
2024-10-18,43.92,Shopping,Clothing,Retail shopping,Target,expense,9
2024-10-19,40.16,ATM Fee,ATM Fee,Man stage physical medical.,"Sullivan, Rivera and Wagner",expense,9
2024-10-19,10.0,Other,Other,Discussion receive office.,Gonzalez-Ochoa,expense,9
2024-10-20,75.0,Transportation,Car Payment,Parking fee,Shell,expense,9
2024-10-23,39.45,Food & Dining,Groceries,Grocery shopping,Whole Foods,expense,9
2024-10-23,20.65,Food & Dining,Delivery,Dinner,Whole Foods,expense,9
2024-10-27,17.68,Other,Other,Magazine expect.,"Booth, Hall and Kim",expense,9
2024-10-27,32.8,Other,Other,Indeed avoid serve design.,Hicks-Harper,expense,9
2024-10-28,345.0,Utilities,Gas,Electric bill,AT&T,expense,9
2024-10-28,19.72,Bank Fee,Bank Fee,Writer deal find.,Gregory-Sandoval,expense,9
2024-10-29,21.38,ATM Fee,ATM Fee,Lawyer international head learn.,Bautista PLC,expense,9
2024-10-30,216.64,Utilities,Phone,Phone bill,PG&E,expense,9
2024-10-31,41.33,Other,Other,Yet try listen.,Richards-Trujillo,expense,9
2024-11-01,4862.29,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-11-03,69.63,Transportation,Parking,Parking fee,Honda Finance,expense,9
2024-11-03,41.6,ATM Fee,ATM Fee,Do until data.,Bennett Inc,expense,9
2024-11-06,16.52,Entertainment,Gaming,Concert,PlayStation Store,expense,9
2024-11-06,40.15,Subscription,Subscription,Dog number.,Harris Inc,expense,9
2024-11-07,1879.43,Housing,Maintenance,Property maintenance,Property Manager,expense,9
2024-11-08,31.022325513349223,Food & Dining,Coffee,Lunch,Chipotle,expense,9
2024-11-09,54.50845509657856,Shopping,Home Goods,Personal items,CVS,expense,9
2024-11-10,39.09,Subscription,Subscription,Employee high sound tax.,"Wright, Doyle and Mills",expense,9
2024-11-11,6.8,Bank Fee,Bank Fee,My hair here.,Waters-Martin,expense,9
2024-11-12,85.73157069270724,Food & Dining,Coffee,Grocery shopping,Whole Foods,expense,9
2024-11-12,32.57098101250957,Shopping,Electronics,Online purchase,Target,expense,9
2024-11-13,198.33,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,9
2024-11-14,66.81123070449829,Food & Dining,Fast Food,Coffee,Whole Foods,expense,9
2024-11-14,90.16232176708002,Food & Dining,Groceries,Dinner,DoorDash,expense,9
2024-11-15,4967.55,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-11-15,53.04,Transportation,Parking,Car payment,Shell,expense,9
2024-11-15,19.72,ATM Fee,ATM Fee,Past race make.,Fitzpatrick-Bauer,expense,9
2024-11-17,32.17,Entertainment,Music,Movie tickets,Netflix,expense,9
2024-11-18,71.06,Transportation,Public Transit,Gas fill-up,Chevron,expense,9
2024-11-18,24.56,Entertainment,Streaming,Concert,Netflix,expense,9
2024-11-19,1910.42,Housing,Rent,Property maintenance,Wells Fargo,expense,9
2024-11-20,2073.83,Housing,Mortgage,Rent payment,Bank of America,expense,9
2024-11-20,52.09910654755433,Shopping,Home Goods,Online purchase,CVS,expense,9
2024-11-24,24.99,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,9
2024-11-25,192.05,Utilities,Water,Internet bill,Comcast,expense,9
2024-11-26,46.28693659747137,Food & Dining,Delivery,Dinner,McDonalds,expense,9
2024-11-28,80.03,Transportation,Gas,Parking fee,Honda Finance,expense,9
2024-11-30,74.87,Transportation,Car Payment,Parking fee,Chevron,expense,9
2024-11-30,32.67,Entertainment,Sports,Concert,PlayStation Store,expense,9
2024-12-01,5139.31,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-12-01,1968.84,Freelance,Freelance,Freelance project payment,Client A,income,9
2024-12-03,183.19,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,9
2024-12-04,30.03,Subscription,Subscription,Miss realize.,Walker-James,expense,9
2024-12-06,57.24690995369022,Shopping,Books,Personal items,Amazon,expense,9
2024-12-07,88.68822596017966,Shopping,Books,Retail shopping,Macys,expense,9
2024-12-08,23.404015012535567,Shopping,Electronics,Retail shopping,CVS,expense,9
2024-12-08,73.2439771898787,Shopping,Home Goods,Personal items,Best Buy,expense,9
2024-12-10,45.914884949760875,Food & Dining,Coffee,Lunch,Starbucks,expense,9
2024-12-10,9.61,ATM Fee,ATM Fee,As these game through.,"Kirby, Smith and Sanchez",expense,9
2024-12-10,30.48,Bank Fee,Bank Fee,Worker table forward.,"Anderson, Romero and Vargas",expense,9
2024-12-11,2033.79,Housing,Property Tax,Mortgage payment,Property Manager,expense,9
2024-12-11,71.23720739770961,Food & Dining,Delivery,Coffee,McDonalds,expense,9
2024-12-13,1907.28,Housing,Mortgage,Rent payment,Landlord,expense,9
2024-12-13,26.85,Entertainment,Gaming,Subscription,Steam,expense,9
2024-12-14,48.98432985410349,Food & Dining,Fast Food,Grocery shopping,Starbucks,expense,9
2024-12-15,4999.56,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-12-16,18.81,Entertainment,Sports,Subscription,AMC Theaters,expense,9
2024-12-16,14.78,Other,Other,Hit rate important.,Johnson LLC,expense,9
2024-12-18,220.71,Utilities,Phone,Internet bill,Water Company,expense,9
2024-12-18,202.55,Utilities,Internet,Electric bill,PG&E,expense,9
2024-12-18,15.0,Subscription,Subscription,Similar standard relationship sea.,Taylor-Ortega,expense,9
2024-12-20,1249.61453511799,Travel,Vacation,Hotel stay,Southwest Airlines,expense,9
2024-12-20,22.41,ATM Fee,ATM Fee,Change sort account value.,"Keller, Gomez and Morales",expense,9
2024-12-23,1912.76,Housing,HOA Fees,Mortgage payment,Bank of America,expense,9
2024-12-25,73.9,Transportation,Car Payment,Car payment,Metro,expense,9
2024-12-26,11.33,Entertainment,Movies,Movie tickets,Steam,expense,9
2024-12-27,31.68,Entertainment,Music,Concert,PlayStation Store,expense,9
2024-12-27,22.776535959594995,Shopping,Personal Care,Personal items,Macys,expense,9
2024-12-27,7.9,ATM Fee,ATM Fee,Gas week leg season.,Strong-Rodriguez,expense,9
2024-12-30,42.17,Transportation,Car Payment,Gas fill-up,Lyft,expense,9
2024-12-30,16.46,Entertainment,Gaming,Concert,Netflix,expense,9
2024-12-30,29.093713561149638,Shopping,Home Goods,Online purchase,CVS,expense,9
2024-12-31,31.39,Transportation,Public Transit,Gas fill-up,Uber,expense,9
2024-12-31,184.39,Healthcare,Doctor Visit,Prescription,CVS Pharmacy,expense,9
