date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-09-14,36.487816426211,Shopping,Electronics,Retail shopping,Target,expense,10
2024-09-14,48.11,Subscription,Subscription,Word east.,Phillips Inc,expense,10
2024-09-15,5107.66,Salary,Salary,Monthly salary payment,Healthcare LLC,income,10
2024-09-15,1369.97,Freelance,Freelance,Freelance project payment,Client A,income,10
2024-09-15,65.22,Transportation,Uber/Lyft,Parking fee,Uber,expense,10
2024-09-15,13.05,Entertainment,Gaming,Subscription,AMC Theaters,expense,10
2024-09-18,46.58,Food & Dining,Coffee,Grocery shopping,McDonalds,expense,10
2024-09-18,6.67,Bank Fee,Bank Fee,Animal big stuff upon.,Sherman Inc,expense,10
2024-09-20,281.33,Healthcare,Pharmacy,Insurance,Dental Associates,expense,10
2024-09-20,30.4,ATM Fee,ATM Fee,Last similar today.,"Sharp, Miller and Hernandez",expense,10
2024-09-20,20.7,Bank Fee,Bank Fee,Wind themselves go.,Williams-Benton,expense,10
2024-09-21,19.5,Other,Other,Yard market table partner.,Jones-Howell,expense,10
2024-09-22,21.18,Transportation,Public Transit,Car payment,Metro,expense,10
2024-09-23,2128.03,Housing,HOA Fees,Rent payment,Wells Fargo,expense,10
2024-09-23,66.44,Food & Dining,Coffee,Grocery shopping,McDonalds,expense,10
2024-09-23,286.98,Utilities,Phone,Phone bill,PG&E,expense,10
2024-09-24,38.27,Food & Dining,Restaurants,Grocery shopping,Chipotle,expense,10
2024-09-25,213.53,Utilities,Internet,Electric bill,Verizon,expense,10
2024-09-25,35.61,ATM Fee,ATM Fee,Year price.,"Cross, Jennings and Roy",expense,10
2024-09-26,37.55,Other,Other,Compare determine.,"Ward, Simmons and Little",expense,10
2024-09-27,28.03,Entertainment,Gaming,Concert,AMC Theaters,expense,10
2024-09-28,11.33,Entertainment,Sports,Movie tickets,PlayStation Store,expense,10
2024-10-01,5116.83,Salary,Salary,Monthly salary payment,Tech Corp,income,10
2024-10-01,83.61,Transportation,Gas,Gas fill-up,Shell,expense,10
2024-10-01,5.07,ATM Fee,ATM Fee,Nature form yes institution.,Garcia PLC,expense,10
2024-10-02,16.07,Food & Dining,Groceries,Lunch,Uber Eats,expense,10
2024-10-02,7.87,Subscription,Subscription,Language care less.,Bowen-Miller,expense,10
2024-10-04,21.59,Entertainment,Gaming,Concert,Steam,expense,10
2024-10-05,30.18,Shopping,Clothing,Personal items,Macys,expense,10
2024-10-05,36.57,Other,Other,Rock social.,Stafford PLC,expense,10
2024-10-06,33.57,Other,Other,Southern effort so south.,Sullivan-Washington,expense,10
2024-10-12,16.74,Bank Fee,Bank Fee,Couple chance remember.,Smith Ltd,expense,10
2024-10-12,34.86,Subscription,Subscription,Five board least woman.,"Hernandez, Brown and Lopez",expense,10
2024-10-13,183.21,Utilities,Internet,Phone bill,Verizon,expense,10
2024-10-13,10.68,Entertainment,Streaming,Concert,Steam,expense,10
2024-10-14,56.28,Transportation,Uber/Lyft,Gas fill-up,Uber,expense,10
2024-10-15,5113.69,Salary,Salary,Monthly salary payment,Healthcare LLC,income,10
2024-10-15,1312.29,Freelance,Freelance,Freelance project payment,Client A,income,10
2024-10-15,40.17,Shopping,Clothing,Personal items,CVS,expense,10
2024-10-16,2143.17,Housing,HOA Fees,Rent payment,Property Manager,expense,10
2024-10-17,17.71,Food & Dining,Fast Food,Lunch,Whole Foods,expense,10
2024-10-17,11.67,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,10
2024-10-18,16.01,Shopping,Home Goods,Retail shopping,Best Buy,expense,10
2024-10-19,1998.6,Housing,Rent,Property maintenance,Home Depot,expense,10
2024-10-19,2069.41,Housing,Rent,Property maintenance,Home Depot,expense,10
2024-10-20,48.43,Subscription,Subscription,Technology matter right thank.,"Carey, Bradley and Martinez",expense,10
2024-10-21,41.39,ATM Fee,ATM Fee,Watch decide floor identify nearly.,Owens-Williams,expense,10
2024-10-22,53.92,Food & Dining,Delivery,Coffee,Uber Eats,expense,10
2024-10-22,41.32,Transportation,Parking,Parking fee,Metro,expense,10
2024-10-24,71.75,Food & Dining,Fast Food,Coffee,Chipotle,expense,10
2024-10-25,270.59,Utilities,Phone,Internet bill,Comcast,expense,10
2024-10-26,7.36,Entertainment,Movies,Subscription,AMC Theaters,expense,10
2024-10-26,194.56,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,10
2024-10-28,49.33,Food & Dining,Delivery,Grocery shopping,DoorDash,expense,10
2024-10-28,50.38,Shopping,Electronics,Retail shopping,CVS,expense,10
2024-10-31,63.65,Food & Dining,Groceries,Grocery shopping,Chipotle,expense,10
2024-10-31,11.47,Bank Fee,Bank Fee,Fact hotel blood.,"Collins, Potter and Alexander",expense,10
2024-11-01,4871.17,Salary,Salary,Monthly salary payment,Finance Inc,income,10
2024-11-02,23.298412155458475,Shopping,Personal Care,Retail shopping,Target,expense,10
2024-11-04,18.5,Entertainment,Streaming,Concert,Steam,expense,10
2024-11-06,288.85,Utilities,Internet,Internet bill,AT&T,expense,10
2024-11-06,202.17,Healthcare,Doctor Visit,Prescription,Kaiser Permanente,expense,10
2024-11-08,45.10291378076967,Food & Dining,Restaurants,Grocery shopping,Whole Foods,expense,10
2024-11-08,19.4,ATM Fee,ATM Fee,Process her operation half professor.,Guzman and Sons,expense,10
2024-11-09,8.8,Entertainment,Streaming,Concert,AMC Theaters,expense,10
2024-11-09,42.34,Subscription,Subscription,Clear prevent.,Smith PLC,expense,10
2024-11-10,59.19052367636804,Food & Dining,Fast Food,Dinner,Safeway,expense,10
2024-11-10,21.5,Other,Other,Too drive.,"Miles, Fields and Ashley",expense,10
2024-11-13,43.97484962481738,Shopping,Books,Personal items,CVS,expense,10
2024-11-14,184.93,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,10
2024-11-14,16.27,Subscription,Subscription,Second oil lot.,Reeves-Combs,expense,10
2024-11-15,4971.64,Salary,Salary,Monthly salary payment,Finance Inc,income,10
2024-11-15,20.57,ATM Fee,ATM Fee,Realize our property.,Kirby PLC,expense,10
2024-11-16,40.88,Transportation,Gas,Parking fee,Chevron,expense,10
2024-11-16,12.803135592815506,Shopping,Home Goods,Personal items,Macys,expense,10
2024-11-17,85.94,Transportation,Parking,Car payment,Metro,expense,10
2024-11-17,44.94,Subscription,Subscription,Bar no throughout successful.,"Brown, Fuentes and Wilkerson",expense,10
2024-11-17,34.23,Other,Other,Carry season.,Werner and Sons,expense,10
2024-11-18,2005.77,Housing,HOA Fees,Rent payment,Landlord,expense,10
2024-11-18,26.33,Entertainment,Movies,Subscription,Spotify,expense,10
2024-11-18,16.76,Entertainment,Movies,Movie tickets,Steam,expense,10
2024-11-19,63.5,Transportation,Gas,Parking fee,Metro,expense,10
2024-11-20,87.45460210800103,Shopping,Books,Online purchase,Walgreens,expense,10
2024-11-20,8.37,Other,Other,Eat sea want.,Kaiser Group,expense,10
2024-11-20,28.0,Bank Fee,Bank Fee,Leg fish prepare sport.,Taylor PLC,expense,10
2024-11-21,63.63,Transportation,Parking,Car payment,Shell,expense,10
2024-11-21,30.33,Subscription,Subscription,Clearly century theory weight PM.,Wilson and Sons,expense,10
2024-11-22,24.286086720437087,Shopping,Books,Retail shopping,CVS,expense,10
2024-11-23,56.13214840237331,Food & Dining,Groceries,Lunch,Uber Eats,expense,10
2024-11-25,25.42,Transportation,Parking,Car payment,Shell,expense,10
2024-11-25,14.09,Entertainment,Movies,Movie tickets,Spotify,expense,10
2024-11-25,146.07,Healthcare,Doctor Visit,Prescription,Kaiser Permanente,expense,10
2024-11-25,44.26,ATM Fee,ATM Fee,Picture standard.,Charles-Ross,expense,10
2024-11-28,22.04,Entertainment,Sports,Subscription,Steam,expense,10
2024-11-28,31.3,ATM Fee,ATM Fee,Create get attack.,James PLC,expense,10
2024-11-29,251.29,Utilities,Electric,Phone bill,PG&E,expense,10
2024-12-01,5304.08,Salary,Salary,Monthly salary payment,Tech Corp,income,10
2024-12-01,60.86370536057068,Food & Dining,Coffee,Coffee,DoorDash,expense,10
2024-12-02,21.26,Entertainment,Sports,Subscription,Spotify,expense,10
2024-12-02,23.18415679692543,Shopping,Home Goods,Retail shopping,Target,expense,10
2024-12-05,80.90254349737513,Food & Dining,Coffee,Coffee,DoorDash,expense,10
2024-12-05,41.13,Bank Fee,Bank Fee,Force wish value generation.,"Saunders, Mitchell and Long",expense,10
2024-12-07,1971.19,Housing,Mortgage,Rent payment,Property Manager,expense,10
2024-12-07,30.45961306489667,Shopping,Home Goods,Online purchase,Best Buy,expense,10
2024-12-08,24.248788470045355,Food & Dining,Fast Food,Grocery shopping,McDonalds,expense,10
2024-12-08,17.52,Other,Other,Kid family.,Lewis-Leonard,expense,10
2024-12-09,7.28,Other,Other,Expert meet.,Smith Group,expense,10
2024-12-10,34.45,Bank Fee,Bank Fee,Green not fly.,Sanchez Inc,expense,10
2024-12-10,37.88,Bank Fee,Bank Fee,Green mother heavy.,Bryan Ltd,expense,10
2024-12-12,356.96,Utilities,Internet,Internet bill,PG&E,expense,10
2024-12-13,26.67,Transportation,Parking,Car payment,Uber,expense,10
2024-12-13,222.73,Utilities,Water,Phone bill,Comcast,expense,10
2024-12-14,242.33,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,10
2024-12-15,5226.7,Salary,Salary,Monthly salary payment,Tech Corp,income,10
2024-12-15,29.45,Entertainment,Sports,Movie tickets,Netflix,expense,10
2024-12-15,32.44,ATM Fee,ATM Fee,Reason after pressure.,"Vance, Moyer and Brock",expense,10
2024-12-17,43.99,Transportation,Parking,Car payment,Shell,expense,10
2024-12-18,34.02,Entertainment,Gaming,Subscription,PlayStation Store,expense,10
2024-12-18,108.19725947457687,Shopping,Personal Care,Retail shopping,Target,expense,10
2024-12-21,10.6,Entertainment,Movies,Movie tickets,Spotify,expense,10
2024-12-21,22.58,ATM Fee,ATM Fee,Production leave half.,Burke-Ray,expense,10
2024-12-23,2027.87,Housing,HOA Fees,Rent payment,Home Depot,expense,10
2024-12-24,97.79,Transportation,Gas,Parking fee,Shell,expense,10
2024-12-24,13.69,Entertainment,Sports,Movie tickets,Netflix,expense,10
2024-12-24,32.5,Bank Fee,Bank Fee,Contain recent member street whether.,"Smith, Martinez and Gonzalez",expense,10
2024-12-24,30.23,Subscription,Subscription,Space individual investment.,"Hutchinson, Simon and Duffy",expense,10
2024-12-25,21.39,Entertainment,Streaming,Subscription,PlayStation Store,expense,10
2024-12-27,219.57,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,10
2024-12-28,22.889462757746795,Food & Dining,Delivery,Lunch,DoorDash,expense,10
2024-12-29,38.34,ATM Fee,ATM Fee,Speech ask chance.,Howell Group,expense,10
2024-12-29,26.8,Other,Other,Group lot who.,Costa Inc,expense,10
2024-12-31,42.12,Bank Fee,Bank Fee,Vote dinner door prove government.,Bond and Sons,expense,10
2024-12-31,15.98,Other,Other,Me issue bank.,"Tanner, Davis and Mcdonald",expense,10
