date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-09,29.71,Other,Other,Particular grow receive program.,"Anderson, Dillon and Welch",expense,7
2024-10-11,2306.42,Housing,Maintenance,Rent payment,Landlord,expense,7
2024-10-11,15.09,ATM Fee,ATM Fee,Artist politics affect.,Chavez-Edwards,expense,7
2024-10-12,51.14,Shopping,Personal Care,Online purchase,Best Buy,expense,7
2024-10-12,239.74,Healthcare,Pharmacy,Insurance,CVS Pharmacy,expense,7
2024-10-15,5866.31,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-10-16,2348.43,Housing,Rent,Rent payment,Property Manager,expense,7
2024-10-16,13.97,Subscription,Subscription,Still specific word cause.,Miller and Sons,expense,7
2024-10-16,33.9,Other,Other,Use anyone system.,Davis Inc,expense,7
2024-10-19,47.5,Subscription,Subscription,Player station.,"Roberts, Garcia and French",expense,7
2024-10-21,34.38,Shopping,Personal Care,Online purchase,Amazon,expense,7
2024-10-21,47.54,ATM Fee,ATM Fee,Toward radio.,Barnes Group,expense,7
2024-10-24,106.17,Transportation,Car Payment,Parking fee,Honda Finance,expense,7
2024-10-24,177.54,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,7
2024-10-25,23.23,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-10-25,40.71,Shopping,Home Goods,Online purchase,Target,expense,7
2024-10-27,39.62,Food & Dining,Fast Food,Dinner,Chipotle,expense,7
2024-10-27,27.64,Transportation,Parking,Car payment,Shell,expense,7
2024-10-28,48.54,Shopping,Electronics,Personal items,Macys,expense,7
2024-10-29,2277.65,Housing,Mortgage,Rent payment,Bank of America,expense,7
2024-10-30,22.82,Entertainment,Gaming,Subscription,Steam,expense,7
2024-10-31,54.88,Food & Dining,Groceries,Dinner,Uber Eats,expense,7
2024-10-31,16.25,Entertainment,Gaming,Subscription,Steam,expense,7
2024-10-31,46.07,ATM Fee,ATM Fee,It crime among lot.,"Powell, Hendricks and Whitaker",expense,7
2024-11-01,5934.79,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-11-01,75.86053814247876,Food & Dining,Delivery,Lunch,DoorDash,expense,7
2024-11-01,13.57,Entertainment,Gaming,Movie tickets,Netflix,expense,7
2024-11-02,117.71768362460945,Food & Dining,Delivery,Coffee,Starbucks,expense,7
2024-11-04,35.58,Other,Other,Small pressure usually standard me.,"Lewis, Hinton and Bishop",expense,7
2024-11-05,43.9355845029478,Food & Dining,Fast Food,Dinner,Chipotle,expense,7
2024-11-05,8.78,ATM Fee,ATM Fee,Know real.,Arias Group,expense,7
2024-11-06,107.12681842390165,Food & Dining,Delivery,Dinner,Whole Foods,expense,7
2024-11-07,21.8,Bank Fee,Bank Fee,Statement dark road every.,Stuart Group,expense,7
2024-11-09,59.22951130953177,Shopping,Electronics,Retail shopping,CVS,expense,7
2024-11-10,80.6104024272251,Shopping,Personal Care,Retail shopping,Amazon,expense,7
2024-11-12,2438.77,Housing,HOA Fees,Mortgage payment,Wells Fargo,expense,7
2024-11-12,30.56,Entertainment,Gaming,Movie tickets,Spotify,expense,7
2024-11-15,6038.67,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-11-15,118.33,Transportation,Uber/Lyft,Car payment,Shell,expense,7
2024-11-15,686.8943217295113,Travel,Hotels,Hotel stay,Southwest Airlines,expense,7
2024-11-15,22.69,Other,Other,News bring.,"Key, Sanders and Jefferson",expense,7
2024-11-15,9.49,Subscription,Subscription,None list idea anything.,"Rivas, King and Atkinson",expense,7
2024-11-16,42.47,Entertainment,Music,Movie tickets,Steam,expense,7
2024-11-16,6.99,Subscription,Subscription,Kind reality project door.,Solomon Ltd,expense,7
2024-11-17,76.4165982771759,Shopping,Books,Online purchase,Target,expense,7
2024-11-17,39.08,ATM Fee,ATM Fee,Difference kid year good safe.,Carey and Sons,expense,7
2024-11-18,68.21,Transportation,Parking,Parking fee,Chevron,expense,7
2024-11-18,401.32,Utilities,Water,Electric bill,PG&E,expense,7
2024-11-19,2463.43,Housing,Property Tax,Property maintenance,Landlord,expense,7
2024-11-19,11.81,Other,Other,Live majority.,"Klein, Wang and Castro",expense,7
2024-11-20,56.26368339130753,Shopping,Clothing,Personal items,Macys,expense,7
2024-11-20,100.39543529264542,Shopping,Home Goods,Personal items,Macys,expense,7
2024-11-20,36.47,Bank Fee,Bank Fee,Case high last at.,King Ltd,expense,7
2024-11-22,13.55,Bank Fee,Bank Fee,Land cut every drop.,"Craig, Morris and Patel",expense,7
2024-11-22,29.78,ATM Fee,ATM Fee,Executive car difficult student ever.,Williams-Martinez,expense,7
2024-11-23,100.1,Transportation,Gas,Gas fill-up,Shell,expense,7
2024-11-23,29.06,Other,Other,Market never occur early culture.,Gallagher PLC,expense,7
2024-11-25,111.18,Transportation,Public Transit,Gas fill-up,Shell,expense,7
2024-11-27,318.55,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,7
2024-11-27,12.73,ATM Fee,ATM Fee,Somebody business bar finally.,"Cunningham, Flores and Brennan",expense,7
2024-11-30,65.54106860561053,Food & Dining,Restaurants,Dinner,Chipotle,expense,7
2024-11-30,29.8,Entertainment,Gaming,Subscription,PlayStation Store,expense,7
2024-12-01,5729.05,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-12-01,1790.99,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-12-04,34.94,Transportation,Car Payment,Car payment,Chevron,expense,7
2024-12-04,7.18,Entertainment,Streaming,Subscription,Steam,expense,7
2024-12-04,39.02,Other,Other,Off reason from lay.,"Martin, Stanley and Oneill",expense,7
2024-12-05,34.01,Bank Fee,Bank Fee,Health remain national soon.,Willis and Sons,expense,7
2024-12-07,37.29,Other,Other,Capital indicate protect expect black.,Taylor LLC,expense,7
2024-12-09,41.4,Subscription,Subscription,Heart rise share.,Lee LLC,expense,7
2024-12-10,96.52801730021812,Food & Dining,Groceries,Lunch,McDonalds,expense,7
2024-12-10,100.2,Transportation,Gas,Car payment,Uber,expense,7
2024-12-10,42.1,ATM Fee,ATM Fee,Republican another.,Stokes Inc,expense,7
2024-12-13,34.15,Subscription,Subscription,Stuff cause remember involve decide.,"Baker, Kaiser and Carter",expense,7
2024-12-14,39.2,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,7
2024-12-14,106.48138378938592,Shopping,Books,Personal items,Best Buy,expense,7
2024-12-14,197.09,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,7
2024-12-14,6.69,ATM Fee,ATM Fee,Color hair place film focus.,Edwards Group,expense,7
2024-12-15,6021.47,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-12-15,52.07,Transportation,Uber/Lyft,Car payment,Metro,expense,7
2024-12-15,52.4,Transportation,Gas,Gas fill-up,Chevron,expense,7
2024-12-15,9.53,Entertainment,Movies,Subscription,AMC Theaters,expense,7
2024-12-18,96.02375934292283,Food & Dining,Restaurants,Coffee,Chipotle,expense,7
2024-12-18,9.68,Entertainment,Gaming,Movie tickets,Netflix,expense,7
2024-12-19,20.47,Entertainment,Gaming,Movie tickets,Netflix,expense,7
2024-12-20,335.63,Utilities,Internet,Electric bill,Comcast,expense,7
2024-12-20,27.25,Bank Fee,Bank Fee,Lawyer low friend couple.,Cervantes Group,expense,7
2024-12-22,32.03,Transportation,Parking,Gas fill-up,Uber,expense,7
2024-12-22,14.57,Bank Fee,Bank Fee,Stuff still sister.,"Price, Hayes and Rowe",expense,7
2024-12-25,13.11,Bank Fee,Bank Fee,Perform stuff always culture worker.,Giles-Watson,expense,7
2024-12-26,85.32187140755407,Shopping,Personal Care,Online purchase,Target,expense,7
2024-12-26,70.35643040092175,Shopping,Books,Personal items,Macys,expense,7
2024-12-26,315.31,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,7
2024-12-27,26.93,Transportation,Public Transit,Gas fill-up,Metro,expense,7
2024-12-28,19.97,Entertainment,Movies,Subscription,Spotify,expense,7
2024-12-30,2452.63,Housing,Maintenance,Property maintenance,Home Depot,expense,7
2024-12-31,45.9251188828428,Food & Dining,Fast Food,Coffee,Starbucks,expense,7
2024-12-31,50.64989540196607,Food & Dining,Delivery,Grocery shopping,McDonalds,expense,7
