date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-09-22,19.93,Other,Other,Reach fund position not.,"Perkins, Rasmussen and Parker",expense,8
2024-09-23,26.96,Food & Dining,Restaurants,Dinner,Uber Eats,expense,8
2024-09-25,20.95,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,8
2024-09-27,5.57,Entertainment,Gaming,Concert,PlayStation Store,expense,8
2024-09-29,289.46,Utilities,Phone,Phone bill,AT&T,expense,8
2024-09-30,27.00798252467629,Shopping,Personal Care,Retail shopping,CVS,expense,8
2024-09-30,23.34,Other,Other,Interest perform address.,"Stuart, Hahn and Scott",expense,8
2024-10-01,4085.54,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-10-01,48.35,Food & Dining,Fast Food,Grocery shopping,Uber Eats,expense,8
2024-10-01,6.38,Entertainment,Sports,Concert,PlayStation Store,expense,8
2024-10-02,51.79,Shopping,Electronics,Online purchase,CVS,expense,8
2024-10-02,20.87,Shopping,Books,Online purchase,Macys,expense,8
2024-10-04,422.56,Travel,Hotels,Flight booking,Expedia,expense,8
2024-10-05,6.37,Entertainment,Movies,Movie tickets,AMC Theaters,expense,8
2024-10-07,27.72,ATM Fee,ATM Fee,Whole party draw what.,Evans Group,expense,8
2024-10-07,30.8,Subscription,Subscription,President red tree decision.,Harris-Bowman,expense,8
2024-10-08,181.19,Healthcare,Pharmacy,Insurance,Dental Associates,expense,8
2024-10-10,69.82,Transportation,Car Payment,Car payment,Metro,expense,8
2024-10-10,25.59,Transportation,Public Transit,Parking fee,Lyft,expense,8
2024-10-10,42.54,Other,Other,Man reach significant.,Pierce-Bell,expense,8
2024-10-12,20.13,Entertainment,Streaming,Concert,Steam,expense,8
2024-10-13,1763.93,Housing,Property Tax,Property maintenance,Landlord,expense,8
2024-10-13,54.66,Food & Dining,Coffee,Coffee,Uber Eats,expense,8
2024-10-13,49.92,Other,Other,Rich upon hot draw.,Evans Inc,expense,8
2024-10-15,4094.08,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-10-15,953.13,Freelance,Freelance,Freelance project payment,Client B,income,8
2024-10-15,9.05,Subscription,Subscription,Use break.,"Bennett, Evans and Ferguson",expense,8
2024-10-17,18.02,Entertainment,Sports,Subscription,Netflix,expense,8
2024-10-19,5.76,Other,Other,Catch TV for.,Stone-Chambers,expense,8
2024-10-20,222.53,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,8
2024-10-22,54.98,Food & Dining,Coffee,Dinner,McDonalds,expense,8
2024-10-22,26.43,Entertainment,Music,Concert,Steam,expense,8
2024-10-23,28.64,Other,Other,Close medical very form character.,"Lopez, George and Blair",expense,8
2024-10-25,24.89,Shopping,Personal Care,Retail shopping,Walgreens,expense,8
2024-10-25,31.91,Shopping,Books,Personal items,Macys,expense,8
2024-10-26,285.27,Utilities,Electric,Internet bill,PG&E,expense,8
2024-10-26,5.38,Bank Fee,Bank Fee,Team customer easy shoulder.,"Cox, Evans and Lewis",expense,8
2024-10-27,25.82,Shopping,Personal Care,Online purchase,Amazon,expense,8
2024-10-27,32.29,Other,Other,Huge message.,Livingston-Maldonado,expense,8
2024-10-30,1637.3,Housing,Property Tax,Property maintenance,Home Depot,expense,8
2024-10-30,38.17,Transportation,Car Payment,Car payment,Shell,expense,8
2024-10-31,49.55,Food & Dining,Restaurants,Lunch,Chipotle,expense,8
2024-11-01,4223.49,Salary,Salary,Monthly salary payment,Healthcare LLC,income,8
2024-11-01,7.81,Entertainment,Movies,Subscription,PlayStation Store,expense,8
2024-11-01,17.629379517350962,Shopping,Home Goods,Online purchase,Macys,expense,8
2024-11-02,235.31,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,8
2024-11-03,20.94,Subscription,Subscription,Yet political none.,"Thompson, Miller and Smith",expense,8
2024-11-03,36.33,Bank Fee,Bank Fee,Stay quickly prove at.,Perkins Ltd,expense,8
2024-11-05,1767.01,Housing,HOA Fees,Mortgage payment,Property Manager,expense,8
2024-11-05,173.53,Utilities,Electric,Phone bill,AT&T,expense,8
2024-11-10,22.71,ATM Fee,ATM Fee,Baby forget pass.,Smith-Washington,expense,8
2024-11-11,14.19,Transportation,Car Payment,Gas fill-up,Shell,expense,8
2024-11-12,15.030422079878656,Food & Dining,Fast Food,Grocery shopping,Starbucks,expense,8
2024-11-13,6.23,Entertainment,Streaming,Movie tickets,Spotify,expense,8
2024-11-13,18.5,Entertainment,Streaming,Subscription,AMC Theaters,expense,8
2024-11-14,22.51,Entertainment,Gaming,Concert,Netflix,expense,8
2024-11-14,207.38,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,8
2024-11-14,16.06,ATM Fee,ATM Fee,Process employee.,"Walker, Kennedy and Ward",expense,8
2024-11-15,4246.33,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-11-15,41.49,Other,Other,Worker record executive affect.,"Williamson, Black and Kidd",expense,8
2024-11-16,60.02,Transportation,Public Transit,Gas fill-up,Lyft,expense,8
2024-11-16,190.1,Utilities,Phone,Internet bill,PG&E,expense,8
2024-11-16,24.96,Bank Fee,Bank Fee,Through camera hand.,"Haynes, Ortiz and Scott",expense,8
2024-11-17,48.888781878249326,Food & Dining,Fast Food,Coffee,Starbucks,expense,8
2024-11-17,13.93,Entertainment,Sports,Subscription,Netflix,expense,8
2024-11-17,25.1627891834542,Shopping,Books,Personal items,Target,expense,8
2024-11-17,19.09,Bank Fee,Bank Fee,West free.,"Moore, Baldwin and Stevens",expense,8
2024-11-17,44.21,Subscription,Subscription,Operation affect worker.,Murray Inc,expense,8
2024-11-17,10.27,Bank Fee,Bank Fee,Develop argue toward drug trade.,Lane PLC,expense,8
2024-11-18,89.63913189916167,Food & Dining,Fast Food,Dinner,Safeway,expense,8
2024-11-18,19.06,Entertainment,Gaming,Subscription,PlayStation Store,expense,8
2024-11-18,66.85645453535912,Shopping,Personal Care,Retail shopping,Macys,expense,8
2024-11-18,175.18,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,8
2024-11-18,31.33,Bank Fee,Bank Fee,Performance PM kind.,Smith Inc,expense,8
2024-11-20,84.01730074443859,Food & Dining,Fast Food,Dinner,Safeway,expense,8
2024-11-20,19.49,Other,Other,Chair hope property structure.,Grant-Brown,expense,8
2024-11-23,1787.44,Housing,HOA Fees,Mortgage payment,Home Depot,expense,8
2024-11-23,6.02,Subscription,Subscription,Environmental window everything support.,Anderson-Rice,expense,8
2024-11-24,32.28,Transportation,Gas,Car payment,Honda Finance,expense,8
2024-11-25,478.68247093245003,Travel,Vacation,Flight booking,Hertz,expense,8
2024-11-26,46.340905031624125,Food & Dining,Fast Food,Coffee,McDonalds,expense,8
2024-11-26,50.38,Transportation,Public Transit,Car payment,Shell,expense,8
2024-11-26,27.55,ATM Fee,ATM Fee,Adult market drug human professional.,"Cox, Gentry and Jones",expense,8
2024-11-26,42.01,Other,Other,Three candidate soon.,Carpenter-Morgan,expense,8
2024-11-27,83.65455536227424,Food & Dining,Delivery,Lunch,Uber Eats,expense,8
2024-11-29,21.71879773036222,Shopping,Clothing,Retail shopping,Amazon,expense,8
2024-12-01,4132.75,Salary,Salary,Monthly salary payment,Healthcare LLC,income,8
2024-12-01,24.61,Transportation,Parking,Car payment,Chevron,expense,8
2024-12-01,279.59,Utilities,Electric,Phone bill,PG&E,expense,8
2024-12-01,62.244903074342744,Shopping,Electronics,Personal items,Macys,expense,8
2024-12-01,11.12,Other,Other,Season paper still change.,"Maynard, Bryant and Hughes",expense,8
2024-12-02,20.8,Bank Fee,Bank Fee,Star turn reality seem.,Cook-Le,expense,8
2024-12-04,7.87,Entertainment,Music,Concert,Steam,expense,8
2024-12-06,264.21,Utilities,Phone,Phone bill,Verizon,expense,8
2024-12-10,61.85258535978133,Food & Dining,Fast Food,Grocery shopping,Chipotle,expense,8
2024-12-10,197.84,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,8
2024-12-11,21.73,Other,Other,Operation team laugh appear.,Marquez-Miller,expense,8
2024-12-12,39.3280186922273,Food & Dining,Coffee,Coffee,Safeway,expense,8
2024-12-14,35.88,Transportation,Uber/Lyft,Car payment,Chevron,expense,8
2024-12-15,4391.71,Salary,Salary,Monthly salary payment,Healthcare LLC,income,8
2024-12-15,1722.56,Housing,HOA Fees,Property maintenance,Landlord,expense,8
2024-12-17,79.15109494659747,Shopping,Home Goods,Online purchase,Best Buy,expense,8
2024-12-18,39.68,Transportation,Public Transit,Parking fee,Chevron,expense,8
2024-12-18,7.31,Entertainment,Movies,Subscription,Netflix,expense,8
2024-12-18,32.1,Bank Fee,Bank Fee,Seek more only discover.,Herman-Nolan,expense,8
2024-12-19,26.28,Entertainment,Music,Movie tickets,AMC Theaters,expense,8
2024-12-20,38.3,Transportation,Uber/Lyft,Car payment,Honda Finance,expense,8
2024-12-21,14.472890710626595,Food & Dining,Delivery,Coffee,DoorDash,expense,8
2024-12-22,27.29,Subscription,Subscription,Either school parent no.,"Mack, Rivera and Murphy",expense,8
2024-12-23,6.17,Entertainment,Movies,Subscription,Spotify,expense,8
2024-12-23,231.78,Healthcare,Insurance Premium,Doctor visit,CVS Pharmacy,expense,8
2024-12-26,28.407578857759596,Food & Dining,Coffee,Dinner,DoorDash,expense,8
2024-12-27,26.89,Entertainment,Movies,Concert,PlayStation Store,expense,8
2024-12-29,204.51,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,8
2024-12-30,15.67,Entertainment,Gaming,Concert,Netflix,expense,8
2024-12-31,34.42177719585625,Shopping,Personal Care,Retail shopping,Macys,expense,8
